epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,22746.8,0.51699,0.51586,1.02518,0.96616,0.90722,0.96776,0.86292,0.46634,0.39205,0.86478,0.0004754,0.0004754,0.0004754
79,23250.8,0.52842,0.50675,1.00251,0.96862,0.92139,0.96953,0.85929,0.45932,0.38744,0.85828,0.0004556,0.0004556,0.0004556
80,23748.6,0.47908,0.48242,0.98387,0.96305,0.94459,0.9715,0.87493,0.44834,0.36435,0.8518,0.0004358,0.0004358,0.0004358
81,24261.5,0.51759,0.49397,1.01866,0.97251,0.95747,0.97258,0.88263,0.44669,0.35572,0.84827,0.000416,0.000416,0.000416
82,24790.9,0.51157,0.49865,1.00302,0.97591,0.95361,0.97483,0.88622,0.43145,0.34511,0.83977,0.0003962,0.0003962,0.0003962
83,25295.9,0.50712,0.5032,1.01262,0.97757,0.95498,0.97526,0.88539,0.43398,0.34079,0.84547,0.0003764,0.0003764,0.0003764
84,25805.2,0.5022,0.50011,1.01052,0.97374,0.95583,0.97426,0.88875,0.4256,0.33633,0.83687,0.0003566,0.0003566,0.0003566
85,26370.8,0.50157,0.47227,1.00007,0.97694,0.94201,0.97355,0.88756,0.42012,0.33213,0.83518,0.0003368,0.0003368,0.0003368
86,26919.4,0.51759,0.5146,1.0118,0.96687,0.94027,0.97178,0.88449,0.42003,0.34055,0.83567,0.000317,0.000317,0.000317
87,27417.5,0.53143,0.51592,1.02085,0.98133,0.94833,0.97287,0.88553,0.42571,0.33441,0.84135,0.0002972,0.0002972,0.0002972
88,27912.3,0.51234,0.49869,1.03344,0.97751,0.95222,0.97382,0.8938,0.41652,0.32133,0.83771,0.0002774,0.0002774,0.0002774
89,28425.5,0.48978,0.4733,1.00947,0.97981,0.95103,0.9745,0.89641,0.41448,0.31806,0.83752,0.0002576,0.0002576,0.0002576
90,28946.5,0.48948,0.47729,1.00488,0.97218,0.96134,0.97361,0.89907,0.40276,0.32192,0.83178,0.0002378,0.0002378,0.0002378
91,29454.2,0.47679,0.55348,0.95266,0.97518,0.94974,0.97362,0.8976,0.4039,0.32459,0.82564,0.000218,0.000218,0.000218
92,29976.1,0.46798,0.45321,0.94905,0.98658,0.94707,0.97429,0.89489,0.40723,0.33381,0.82796,0.0001982,0.0001982,0.0001982
93,145.68,0.46412,0.43048,0.95969,0.98018,0.94974,0.97196,0.89344,0.41789,0.3478,0.83362,0.0001784,0.0001784,0.0001784
94,297.562,0.43661,0.38743,0.93904,0.98153,0.94974,0.97369,0.8901,0.40616,0.33816,0.82909,0.0001586,0.0001586,0.0001586
95,456.973,0.4245,0.3739,0.94219,0.99107,0.9433,0.97457,0.89277,0.39318,0.32065,0.81846,0.0001388,0.0001388,0.0001388
96,620.439,0.4071,0.35915,0.91245,0.99576,0.94588,0.97491,0.89722,0.38863,0.31242,0.81584,0.000119,0.000119,0.000119
97,250.013,0.37683,0.33479,0.91317,0.99728,0.9451,0.97529,0.90268,0.38629,0.30422,0.81528,9.92e-05,9.92e-05,9.92e-05
98,506.953,0.36423,0.30938,0.89787,0.99594,0.9475,0.97506,0.90321,0.38435,0.30163,0.81542,7.94e-05,7.94e-05,7.94e-05
99,772.91,0.3619,0.30495,0.91007,0.99134,0.94845,0.97454,0.8994,0.38326,0.30735,0.81688,5.96e-05,5.96e-05,5.96e-05
100,1038.55,0.35257,0.3024,0.88685,0.99457,0.94845,0.97489,0.90095,0.38193,0.30537,0.81569,3.98e-05,3.98e-05,3.98e-05
